"","pond","id_bu","id_bu_encuesta","secu","estrato","encuesta","encuesta_a","encuesta_m","region_3","zona_u_r","gse","percepcion_1_a","percepcion_1_b","percepcion_1_c","percepcion_2","percepcion_3","percepcion_5","percepcion_6","percepcion_38","percepcion_4","eval_gob_1","iden_pol_2","eval_act_pol_1_fh","eval_act_pol_1_co","eval_act_pol_1_gz","eval_act_pol_1_gy","eval_act_pol_1_ca","eval_act_pol_1_el","eval_act_pol_1_gm","eval_act_pol_1_fo","eval_act_pol_1_gf","eval_act_pol_1_gq","eval_act_pol_1_gw","eval_act_pol_1_gx","eval_act_pol_1_ha","eval_act_pol_1_ae","eval_act_pol_1_em","eval_act_pol_1_gu","eval_act_pol_1_hb","eval_act_pol_1_dv","eval_act_pol_1_ep","eval_act_pol_1_en","eval_act_pol_1_p","eval_act_pol_17","eval_act_pol_18","confianza_6_a","confianza_6_c","confianza_6_b","confianza_6_j","confianza_6_d","confianza_6_e","confianza_6_f","confianza_6_n","confianza_6_x","confianza_6_g","confianza_6_h","confianza_6_i","confianza_6_k","confianza_6_s","confianza_6_o","confianza_6_p","confianza_6_r","confianza_6_m","confianza_6_ab","confianza_6_ac","democracia_21","pp_congreso_61_b","religion_14","pobreza_68_e","ciudadania_16","ciudadania_33_a","ciudadania_33_b","ciudadania_33_c","ciudadania_33_d","ciudadania_33_e","ciudadania_33_f","ciudadania_33_g","ciudadania_33_h","ciudadania_33_i","ciudadania_33_k","ciudadania_33_j","ciudadania_33_l","ciudadania_33_m","ciudadania_34","bienestar_13_c","bienestar_13_h","bienestar_13_g","bienestar_13_f","info_enc_49","educacion_21","educacion_67","educacion_112_aleatorio_deck","educacion_112_deck_1","educacion_112_deck_2","educacion_112_deck_3","educacion_112_deck_4","educacion_112_a","educacion_112_b","educacion_112_c","educacion_112_d","educacion_113","educacion_114","educacion_106","salud_85","salud_86","salud_87","salud_88","seguridad_37_a","seguridad_37_b","seguridad_37_c","democracia_38","seguridad_38","seguridad_39_a","seguridad_39_b","seguridad_39_c","seguridad_40","seguridad_41_a","seguridad_41_b","ciudadania_31","rol_gobierno_27","seguridad_42_a","seguridad_42_b","seguridad_45","seguridad_46_a","seguridad_46_b","seguridad_46_c","seguridad_46_d","seguridad_47_a","seguridad_47_b","seguridad_47_c","seguridad_47_d","seguridad_49","iden_pol_3","iden_pol_3_a","elec_part_37","elec_pres_144_a","elec_pres_144_b_2","sexo","edad","info_enc_59_2","info_enc_58","info_enc_30_b","info_enc_61","esc_nivel_1_c","info_enc_57","info_hogar_28_c","info_enc_62","salud_5_b","religion_82"
"438",3.70413352,"438-91",438,91106,12,91,2024,6,8,1,4,3,14,9,2,2,2,3,4,2,2,7,1,2,6,1,2,1,2,3,4,6,4,6,6,5,4,4,6,4,6,4,5,1,4,2,1,4,4,4,3,3,3,3,4,1,4,4,2,3,4,2,3,4,4,1,1,2,1,3,3,3,4,3,3,2,2,2,2,3,4,4,3,4,10,10,10,10,2,NA,NA,4,6,27,66,91,7,10,10,10,1,1,1,3,2,3,NA,6,1,2,8,5,1,1,1,1,1,4,5,1,3,2,2,NA,NA,NA,NA,4,4,2,2,1,10,NA,1,2,NA,1,62,1,2,NA,2,2,1,NA,7,1,1
"439",0.93818769,"439-91",439,91106,12,91,2024,6,8,1,4,3,2,7,2,2,3,3,4,2,2,5,2,3,6,1,3,1,3,6,6,6,6,6,6,4,6,3,6,3,6,6,4,2,2,3,2,3,4,4,3,4,3,4,4,2,4,4,4,3,4,2,2,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,1,3,5,5,12,34,58,77,2,10,2,10,1,4,2,3,1,3,NA,1,5,6,5,2,1,1,1,1,1,4,4,-8,3,2,2,NA,NA,NA,NA,4,4,4,4,4,15,15,1,1,NA,2,32,1,2,NA,2,4,1,NA,1,3,2
"440",0.64899151,"440-91",440,91091,12,91,2024,6,8,1,3,4,26,7,3,2,3,3,3,3,3,5,4,5,6,6,3,3,6,6,6,6,6,6,6,4,4,6,6,2,6,6,3,9,4,3,3,3,3,4,3,4,1,3,3,4,3,3,3,3,3,3,2,3,3,3,2,2,1,4,4,3,3,2,4,4,3,3,3,3,3,3,4,1,8,9,9,-7,NA,NA,NA,19,10,43,61,74,0,10,10,0,3,3,3,2,4,4,NA,6,2,11,10,2,2,2,4,2,4,4,5,2,2,2,1,5,5,5,2,NA,NA,NA,NA,6,15,15,1,1,NA,2,58,1,1,5,2,4,1,NA,2,1,1
"441",0.44839753,"441-91",441,91091,12,91,2024,6,8,1,4,11,10,8,2,-8,3,4,-8,3,-9,4,3,-8,6,6,-8,2,4,-8,6,-8,6,6,6,4,-8,6,6,-8,6,3,3,9,1,2,2,2,2,2,2,2,2,3,2,2,2,-8,2,2,3,-8,2,2,2,1,1,2,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,10,10,10,10,2,NA,NA,5,12,34,58,77,5,10,5,10,1,1,2,3,3,4,NA,1,2,4,10,3,1,1,1,1,5,5,5,1,3,3,1,2,2,2,2,NA,NA,NA,NA,6,15,15,1,-9,NA,2,73,1,2,NA,2,3,1,NA,7,2,1
"442",0.47670562,"442-91",442,91012,2,91,2024,6,2,1,3,3,4,6,2,3,2,3,-9,2,2,-9,2,3,6,6,6,2,6,6,6,6,6,6,6,4,6,6,6,6,6,6,5,2,1,3,3,1,3,3,3,3,2,1,3,3,3,3,3,3,3,3,1,3,3,3,-9,2,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,10,10,-7,NA,NA,NA,16,19,39,62,86,10,0,6,4,4,2,1,2,2,4,NA,6,8,11,10,3,1,1,1,1,1,5,3,1,3,3,1,4,2,3,4,NA,NA,NA,NA,2,17,NA,1,2,NA,2,58,1,2,NA,2,2,1,NA,3,8,2
"443",0.83324283,"443-91",443,91012,2,91,2024,6,2,1,3,1,2,3,3,2,3,2,4,3,2,7,1,2,3,1,1,1,1,2,3,3,6,6,6,4,2,3,6,3,6,3,4,7,4,4,2,4,4,3,4,4,3,4,4,2,4,4,3,3,3,2,3,3,4,2,2,2,1,4,5,5,4,5,2,2,3,2,3,5,5,3,3,3,10,10,10,7,2,NA,NA,19,10,43,61,74,0,7,2,3,2,1,2,2,2,3,NA,1,2,8,8,2,1,1,1,2,1,5,2,2,3,3,2,NA,NA,NA,NA,4,5,4,5,2,20,NA,2,NA,4,1,38,1,1,9,2,6,1,NA,3,7,9
"444",0.71505843,"444-91",444,91012,2,91,2024,6,2,1,3,1,3,8,2,2,3,3,4,2,3,-9,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,9,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,3,3,3,3,-9,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,10,10,0,2,NA,NA,1,32,37,54,82,0,0,0,0,3,4,2,2,3,4,NA,4,6,8,4,5,3,2,2,2,4,5,4,1,3,3,2,NA,NA,NA,NA,4,5,5,5,6,15,15,1,4,NA,2,62,1,2,NA,2,4,2,4,1,2,3
"445",1.97583337,"445-91",445,91119,14,91,2024,6,9,1,3,3,1,5,3,2,4,3,4,2,2,-9,2,2,6,2,2,2,2,6,6,6,6,6,6,4,6,4,6,4,4,6,4,9,4,3,2,3,4,3,3,4,3,4,4,3,4,4,3,4,4,3,3,4,4,3,2,2,1,5,5,5,5,5,5,4,4,4,5,4,5,5,5,3,10,10,10,10,2,NA,NA,9,11,36,63,78,5,5,5,5,4,5,1,2,1,4,NA,6,5,3,10,2,1,1,1,2,1,3,5,2,3,3,2,NA,NA,NA,NA,1,1,4,1,5,15,15,1,3,NA,1,53,1,2,NA,2,4,1,NA,1,4,2
"446",2.58504145,"446-91",446,91119,14,91,2024,6,9,1,3,2,6,11,1,2,1,1,5,2,2,5,2,4,6,6,6,4,6,6,6,6,6,6,6,3,2,2,6,1,6,4,3,2,4,3,4,2,4,3,3,2,2,3,1,3,4,4,4,2,3,1,3,4,3,-8,-8,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,9,10,10,1,3,5,19,10,43,61,74,0,8,10,0,1,1,1,3,2,2,2,1,4,2,10,1,2,1,2,1,5,5,5,2,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,15,1,1,NA,2,24,1,1,5,2,3,2,3,1,2,9
"447",1.97186267,"447-91",447,91005,1,91,2024,6,1,1,3,1,9,14,3,2,3,3,3,2,2,5,2,2,6,6,6,2,6,6,6,6,6,6,6,3,6,3,6,3,6,6,2,1,2,3,3,3,4,4,3,3,3,4,3,3,3,4,2,4,4,2,2,3,3,1,1,2,1,5,4,4,4,4,3,3,2,3,3,3,4,3,2,3,10,10,10,10,2,NA,NA,16,19,39,62,86,5,7,0,2,2,5,1,3,2,4,NA,1,11,6,10,1,1,1,1,1,2,1,3,1,3,3,1,1,1,1,1,NA,NA,NA,NA,4,15,15,1,4,NA,1,36,1,2,NA,2,7,2,4,3,1,9
"448",0.36361288,"448-91",448,91038,6,91,2024,6,5,1,4,10,1,3,2,3,2,4,-8,2,2,5,2,3,6,6,6,2,6,6,6,6,6,6,6,4,6,6,6,4,6,6,5,1,1,2,2,4,4,2,2,3,3,-8,4,2,3,3,3,2,3,2,2,3,3,3,1,3,1,5,3,3,3,2,3,2,2,2,4,3,2,3,-8,-9,10,-7,10,-7,NA,NA,NA,7,3,20,53,88,5,4,5,4,2,2,1,3,1,4,NA,2,6,10,10,4,1,2,1,1,1,-8,5,1,3,3,1,4,4,5,4,NA,NA,NA,NA,1,15,15,1,4,NA,1,83,1,2,NA,2,2,1,NA,7,5,1
"449",2.21914121,"449-91",449,91053,6,91,2024,6,5,1,3,5,14,3,2,2,3,3,4,2,3,5,3,4,6,3,2,3,4,3,3,6,6,6,6,2,4,3,6,2,6,-8,3,2,4,4,3,3,4,3,3,3,3,2,4,3,3,3,3,4,4,2,3,3,3,1,1,3,2,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,7,8,0,6,1,2,5,12,4,33,59,94,0,3,7,6,3,1,1,2,1,4,NA,2,1,3,5,3,2,2,2,2,1,5,5,1,3,3,2,NA,NA,NA,NA,5,4,4,4,5,14,NA,1,1,NA,1,59,1,2,NA,2,2,1,NA,1,5,9
"450",1.38596194,"450-91",450,91118,14,91,2024,6,9,1,3,13,8,7,2,3,3,2,3,2,3,-8,3,4,6,6,6,3,6,6,3,3,6,6,6,3,6,6,6,4,6,3,4,1,6,3,1,4,3,1,1,3,3,1,3,1,3,3,1,3,3,3,1,3,1,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,6,10,7,5,10,1,3,7,17,1,48,67,90,5,1,5,1,2,1,2,2,3,3,NA,3,11,6,7,1,2,2,2,3,1,1,5,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,-8,1,1,NA,2,32,1,1,5,2,3,1,NA,-9,1,9
"451",2.0789429,"451-91",451,91118,14,91,2024,6,9,1,3,3,6,7,5,1,3,3,4,3,1,5,4,4,6,3,3,4,4,5,6,6,6,6,6,4,4,5,6,5,6,4,4,1,7,1,2,1,4,2,2,3,3,4,2,1,3,4,4,2,3,1,2,4,4,1,1,2,1,4,3,4,4,2,2,2,2,2,4,4,2,3,2,2,10,10,10,2,1,2,7,4,6,27,66,91,8,5,8,3,3,5,1,2,3,3,NA,2,7,11,8,2,2,2,2,1,1,4,5,2,3,2,1,4,2,4,4,NA,NA,NA,NA,5,13,NA,1,2,NA,2,38,1,2,NA,2,0,2,7,1,4,1
"452",3.36574392,"452-91",452,91014,2,91,2024,6,2,1,2,1,3,9,3,1,4,3,4,2,1,4,4,4,3,4,3,4,4,3,2,3,2,2,3,2,3,1,4,1,3,1,2,3,4,4,4,4,4,3,4,4,3,3,2,3,3,4,4,3,3,3,1,3,4,1,1,2,1,3,3,4,4,3,4,3,3,4,4,3,2,4,3,3,10,10,10,0,2,NA,NA,21,21,38,49,93,0,0,0,0,4,5,1,3,3,1,2,2,11,1,6,4,1,1,1,3,1,1,5,1,3,2,2,NA,NA,NA,NA,1,2,2,2,6,11,NA,1,1,NA,1,39,1,1,2,2,8,2,4,1,7,1
"453",0.45544935,"453-91",453,91292,15,91,2024,6,9,2,3,14,5,3,3,1,4,2,3,1,3,6,3,3,6,3,3,3,4,4,6,-8,6,6,2,3,4,1,6,2,6,2,2,-8,-8,4,2,1,4,4,4,4,2,4,2,2,1,4,2,4,4,1,3,4,2,3,-8,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,7,9,0,2,NA,NA,14,7,45,55,83,8,10,5,0,4,2,2,2,3,4,NA,1,6,9,9,2,2,5,2,1,5,2,5,1,2,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,-8,15,-8,1,3,NA,2,70,1,1,5,2,3,1,NA,7,2,2
"454",0.78911043,"454-91",454,91292,15,91,2024,6,9,2,3,1,6,7,1,3,3,2,4,3,2,-9,1,4,6,6,1,1,6,6,6,6,6,6,6,4,6,6,6,2,1,6,1,1,1,4,4,3,4,1,4,3,3,4,4,1,4,4,4,3,3,3,2,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-8,10,10,0,-7,NA,NA,NA,8,5,26,57,80,10,0,10,0,2,5,1,3,2,1,1,1,5,6,10,3,2,2,2,1,2,5,4,1,3,3,1,2,5,5,5,NA,NA,NA,NA,1,15,15,1,3,NA,2,50,1,1,5,2,4,1,NA,1,5,2
"455",1.05651852,"455-91",455,91014,2,91,2024,6,2,1,2,3,7,14,3,2,4,3,3,2,2,7,2,2,6,2,2,2,6,3,3,6,6,6,6,4,3,4,3,4,6,2,4,1,6,4,2,1,4,3,2,4,2,3,3,1,3,3,3,2,3,2,3,4,4,3,2,1,1,4,5,4,3,3,3,3,3,4,4,5,4,4,3,1,10,10,10,10,2,NA,NA,10,8,25,60,85,0,0,0,0,1,5,3,3,2,4,NA,1,4,7,7,1,1,1,1,1,2,4,3,1,3,3,1,5,1,5,1,NA,NA,NA,NA,4,18,NA,1,2,NA,1,45,1,2,NA,2,4,1,NA,1,4,2
"456",0.38264179,"456-91",456,91216,20,91,2024,6,13,1,3,8,2,26,4,1,3,3,3,1,1,1,4,4,-8,4,4,4,-8,-8,6,6,-8,6,6,4,4,4,-8,3,6,4,3,8,1,1,1,1,1,1,3,3,3,-8,1,2,1,1,3,2,3,1,1,1,1,1,1,1,1,4,2,2,2,2,2,-8,2,2,2,2,1,2,1,4,0,-9,10,0,2,NA,NA,13,14,29,70,96,9,5,-8,-8,2,5,1,1,NA,5,NA,11,2,4,10,2,2,2,2,1,1,5,2,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,9,NA,1,3,NA,2,86,1,2,NA,2,2,1,NA,7,5,1
"457",2.90409469,"457-91",457,91216,20,91,2024,6,13,1,3,14,9,10,3,2,3,3,3,2,1,5,4,4,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,8,6,4,1,2,3,3,3,3,3,2,3,2,1,3,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,8,10,10,1,3,7,20,18,46,65,87,8,0,0,0,1,5,1,2,2,5,NA,6,3,4,10,2,2,1,2,1,3,3,4,1,2,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,2,NA,1,1,37,2,2,NA,2,2,1,NA,1,1,2
"458",1.21547366,"458-91",458,91216,20,91,2024,6,13,1,3,3,13,10,3,1,2,3,3,3,2,10,1,1,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,5,9,4,4,3,3,3,3,3,3,3,1,3,3,3,4,3,4,4,1,3,3,3,2,1,2,1,2,2,3,2,4,2,2,2,2,3,2,3,3,2,1,5,6,7,6,2,NA,NA,9,11,36,63,78,1,0,2,0,1,2,2,2,1,1,3,1,6,8,4,1,1,1,1,1,2,4,3,2,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,3,7,NA,2,NA,5,1,54,3,1,3,2,3,1,NA,1,5,9
"459",0.54021271,"459-91",459,91216,20,91,2024,6,13,1,2,3,14,10,3,-8,3,3,4,3,2,5,3,3,6,3,3,3,3,6,6,3,3,6,6,3,6,6,3,3,6,3,3,3,6,2,3,3,4,3,3,3,3,4,-8,3,3,3,3,4,4,2,2,3,3,1,1,3,1,4,3,4,4,4,3,3,3,3,4,4,4,4,4,1,10,10,10,10,1,2,7,4,6,27,66,91,0,10,0,5,1,1,1,3,4,5,NA,2,1,11,5,1,3,2,2,-8,1,-8,5,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,-8,15,15,1,-9,NA,2,42,1,2,NA,2,8,-9,-9,1,NA,1
"460",0.52607362,"460-91",460,91292,15,91,2024,6,9,2,3,3,10,6,4,3,4,3,4,3,2,10,2,3,6,4,1,1,5,-8,6,6,6,-8,6,5,4,4,6,5,3,6,5,1,4,3,2,3,4,4,3,3,2,3,2,2,4,2,3,2,4,2,3,3,3,1,1,1,1,4,5,4,4,4,5,4,4,4,2,4,5,4,5,3,10,10,10,0,2,NA,NA,6,17,40,52,84,10,9,8,9,5,2,1,3,1,3,NA,4,2,10,5,1,1,1,2,2,3,5,5,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,18,1,-9,NA,2,48,1,2,NA,2,3,2,3,1,4,1
"461",1.55505885,"461-91",461,91014,2,91,2024,6,2,1,2,3,13,16,3,2,3,2,3,3,3,5,3,3,6,3,6,6,6,6,6,6,6,3,6,6,3,6,3,6,3,6,5,9,6,3,1,1,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,1,2,2,1,3,3,3,3,2,3,3,3,2,3,3,2,2,3,2,10,10,10,10,2,NA,NA,20,18,46,65,87,3,0,5,5,4,2,1,2,1,3,NA,6,3,11,5,2,3,1,2,3,3,3,2,2,2,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,1,2,NA,2,21,1,2,NA,2,3,1,NA,1,2,1
"462",0.25694758,"462-91",462,91292,15,91,2024,6,9,2,3,1,6,13,2,3,2,2,5,3,2,-9,1,2,6,6,4,2,4,6,6,6,6,6,6,3,6,6,6,4,6,6,4,6,6,2,4,3,4,3,3,3,1,1,3,2,3,3,3,2,4,3,1,2,3,1,-9,2,1,5,4,4,3,2,5,3,2,4,4,4,2,5,3,1,10,10,10,10,1,2,7,1,32,37,54,82,0,0,5,10,1,4,2,1,NA,4,NA,7,2,4,7,2,1,1,3,2,1,-9,4,1,3,2,2,NA,NA,NA,NA,1,1,5,5,6,15,15,1,2,NA,2,34,1,2,NA,2,8,2,4,1,5,9
"463",2.0734118,"463-91",463,91014,2,91,2024,6,2,1,2,9,13,14,3,1,4,3,4,2,1,6,4,5,6,6,3,3,6,6,6,6,6,6,6,6,6,6,6,2,6,6,2,5,2,4,3,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,1,1,3,1,4,2,3,2,2,2,3,2,2,3,2,2,3,3,1,5,10,7,8,2,NA,NA,17,1,48,67,90,5,0,0,5,2,5,1,2,2,4,NA,1,11,2,5,5,2,2,2,3,1,1,5,1,3,2,2,NA,NA,NA,NA,5,5,5,5,1,-8,15,2,NA,1,2,18,1,2,NA,1,3,2,7,1,5,7
"464",0.86765859,"464-91",464,91221,20,91,2024,6,13,1,2,3,11,12,2,1,2,2,4,2,2,-8,2,4,6,6,4,4,6,6,6,6,6,6,6,4,2,4,6,4,6,6,5,2,1,1,1,1,3,3,3,1,3,1,1,1,3,3,3,2,3,1,1,3,3,1,2,2,1,3,5,5,4,2,4,3,3,2,4,2,3,2,4,7,9,7,10,8,2,NA,NA,21,21,38,49,93,5,0,0,0,2,5,2,2,1,4,NA,1,6,11,10,5,2,2,2,1,2,2,1,2,3,3,1,4,4,4,4,NA,NA,NA,NA,3,15,15,1,4,NA,2,55,1,2,NA,2,3,1,NA,3,1,1
"465",1.12845489,"465-91",465,91221,20,91,2024,6,13,1,3,1,5,8,4,2,3,2,2,1,1,-8,3,2,2,2,2,3,6,6,6,6,6,6,6,3,2,2,6,1,6,-8,1,5,5,4,4,4,4,3,4,4,3,3,3,4,4,4,3,4,4,3,4,4,4,3,1,3,3,3,5,5,3,3,4,4,3,3,4,4,5,2,4,6,10,10,10,10,1,3,2,23,23,41,68,76,0,0,0,0,3,2,1,2,3,2,2,2,9,3,9,5,1,1,1,3,1,1,1,2,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,9,NA,1,1,NA,2,31,1,2,NA,2,8,1,NA,1,7,9
"466",1.44609765,"466-91",466,91221,20,91,2024,6,13,1,3,7,4,3,1,3,3,4,4,2,2,-8,2,4,6,6,2,2,6,6,6,6,6,2,6,4,2,2,6,6,6,6,3,-8,2,4,3,4,3,4,4,4,3,3,4,2,4,4,4,4,4,3,-8,3,4,2,2,2,1,4,5,3,-8,4,-8,2,3,-8,-8,5,5,3,5,3,10,10,10,0,1,2,5,2,16,42,69,81,0,10,0,0,3,5,1,3,3,5,NA,1,3,6,10,1,1,1,1,5,3,-8,4,1,1,3,1,1,1,1,5,NA,NA,NA,NA,1,15,15,1,1,NA,2,58,1,2,NA,2,3,1,NA,2,1,2
"467",1.04656877,"467-91",467,91218,20,91,2024,6,13,1,3,1,3,16,1,1,3,3,5,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3,3,-8,4,4,4,3,1,4,-8,3,3,4,-8,3,-8,2,-8,1,3,3,-8,3,1,-8,4,-8,-8,-8,4,2,2,-8,-8,-8,-8,-8,-8,-8,10,10,10,10,2,NA,NA,17,1,48,67,90,0,0,0,0,2,1,1,3,3,4,NA,1,2,6,10,2,1,2,1,1,5,5,5,2,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,15,1,-9,NA,2,71,1,2,NA,2,2,1,NA,7,4,1
"468",2.64767633,"468-91",468,91218,20,91,2024,6,13,1,4,14,13,3,3,2,3,3,4,3,2,-8,1,3,2,6,6,1,6,6,6,6,6,6,6,3,6,6,6,3,6,5,5,2,1,3,2,1,4,4,3,3,3,3,3,3,4,4,4,3,3,4,2,4,4,3,1,3,1,3,4,5,4,4,4,5,4,1,4,4,3,4,2,6,10,10,10,10,1,3,7,21,21,38,49,93,10,0,10,10,3,5,2,3,1,1,3,1,6,2,4,5,1,1,1,3,1,5,5,2,3,3,1,3,1,5,5,NA,NA,NA,NA,6,15,15,2,NA,2,1,37,1,2,NA,2,3,1,NA,1,2,2
"469",0.69771252,"469-91",469,91218,20,91,2024,6,13,1,3,1,3,9,2,2,4,3,4,2,1,-8,3,3,6,4,4,2,4,6,6,6,6,6,6,4,3,2,3,2,6,2,3,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,-8,3,3,3,4,3,4,1,1,3,1,5,3,4,4,4,5,4,4,4,3,3,5,3,4,6,10,7,10,10,2,NA,NA,17,1,48,67,90,5,0,10,0,2,4,1,2,4,5,NA,2,6,11,7,1,1,1,1,1,5,4,4,1,3,3,1,1,1,1,1,NA,NA,NA,NA,3,15,15,1,-9,NA,2,71,1,2,NA,2,6,1,NA,7,2,1
"470",0.98502876,"470-91",470,91218,20,91,2024,6,13,1,3,10,3,5,1,2,2,3,5,2,2,-8,4,3,6,3,1,2,6,6,6,6,6,6,6,4,5,6,6,1,6,6,3,10,2,3,2,3,4,3,3,4,3,4,4,2,4,4,3,3,4,2,3,3,4,2,1,2,1,4,5,5,4,4,3,3,3,4,5,4,4,4,4,1,10,10,10,10,1,2,5,11,13,30,51,92,10,0,0,5,2,4,1,2,2,4,NA,1,2,4,10,2,1,1,1,2,2,4,4,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,3,15,15,1,3,NA,2,41,1,2,NA,2,4,2,4,8,2,1
"471",0.65434009,"471-91",471,91218,20,91,2024,6,13,1,3,1,2,3,3,1,3,3,4,2,2,3,2,4,6,2,3,4,6,4,6,6,6,6,6,4,2,2,6,4,6,3,4,1,1,3,1,3,3,3,1,1,1,3,1,1,3,3,1,1,4,1,1,3,4,1,-8,1,1,5,3,3,-8,3,3,4,3,5,3,5,2,3,5,-8,0,0,10,0,2,NA,NA,18,15,35,72,89,0,0,0,5,1,5,1,2,4,5,NA,6,5,3,10,6,1,1,1,3,1,-8,-8,1,3,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,3,15,15,2,NA,2,1,87,1,2,NA,2,4,1,NA,7,4,9
"472",0.18802002,"472-91",472,91005,1,91,2024,6,1,1,1,10,5,14,3,1,4,2,4,1,1,1,4,4,6,4,4,4,4,6,1,3,6,6,6,1,6,1,3,1,6,2,2,4,1,3,4,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,1,1,2,2,4,3,4,3,4,3,4,3,4,4,3,3,3,3,3,5,10,7,5,2,NA,NA,13,14,29,70,96,0,6,2,5,2,2,1,1,NA,3,NA,2,5,6,5,2,4,2,4,3,3,5,4,1,2,2,2,NA,NA,NA,NA,-8,2,4,4,4,16,NA,1,1,NA,2,55,1,1,5,2,6,1,NA,1,2,1
"473",3.03485974,"473-91",473,91151,20,91,2024,6,13,1,3,14,7,9,1,3,3,4,5,2,2,5,1,1,6,6,2,1,6,6,6,6,6,6,6,5,6,5,6,5,6,6,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,5,5,5,5,5,5,5,5,2,5,5,5,5,5,4,10,10,10,10,1,2,4,3,2,47,56,95,10,10,5,10,1,5,3,3,3,3,NA,1,3,2,10,4,2,2,2,2,1,1,2,2,3,1,2,NA,NA,NA,NA,-8,3,2,2,5,15,15,1,1,NA,2,30,1,2,NA,2,4,2,1,1,1,2
"474",1.09845554,"474-91",474,91013,2,91,2024,6,2,1,1,1,3,10,3,2,3,3,3,3,2,5,2,3,6,6,2,2,2,3,2,6,2,6,6,3,2,3,2,4,2,2,4,2,1,2,2,2,3,2,2,3,2,2,2,3,3,3,3,3,3,2,2,3,2,2,1,2,1,2,3,4,2,3,2,2,2,2,2,2,1,3,2,3,5,6,6,7,2,NA,NA,7,3,20,53,88,6,5,5,3,4,4,2,2,1,3,NA,4,6,11,6,2,2,2,3,3,3,4,4,2,3,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,15,1,2,NA,1,23,1,2,NA,1,7,1,NA,1,4,1
"475",0.39977618,"475-91",475,91022,4,91,2024,6,4,1,4,10,1,3,2,2,3,3,5,2,2,6,3,4,6,2,3,2,4,3,3,3,6,6,6,4,4,4,4,2,6,4,5,1,4,3,2,3,3,2,4,2,4,3,3,1,3,3,2,3,3,2,2,2,3,1,1,2,1,2,2,1,3,3,2,3,1,1,3,2,2,3,1,3,9,10,6,5,2,NA,NA,8,5,26,57,80,2,3,5,0,2,4,1,1,NA,4,NA,6,2,4,10,5,1,2,2,1,2,5,5,1,3,3,2,NA,NA,NA,NA,5,4,5,5,4,1,NA,1,1,NA,2,69,1,2,NA,2,4,1,NA,7,2,1
"476",0.55954479,"476-91",476,91180,20,91,2024,6,13,1,3,1,10,5,2,1,3,2,2,2,2,8,1,2,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,4,1,1,4,1,4,4,2,4,2,4,4,2,1,4,4,4,1,4,1,3,1,1,3,2,1,1,2,2,1,1,1,5,5,5,5,-8,3,2,5,-8,1,10,10,10,10,1,3,7,19,10,43,61,74,0,10,10,0,4,5,1,2,2,5,NA,2,3,7,5,4,2,2,2,1,5,5,2,1,3,3,-9,NA,NA,NA,NA,NA,NA,NA,NA,-9,15,15,1,1,NA,1,60,1,2,NA,2,1,1,NA,7,2,1
