"fecha","anio","mes","latitud","longitud","profundidad","magnitud","categoria_magnitud","categoria_profundidad","sismo_mayor_5","sismo_mayor_6","region_asignada","metodo_asignacion_region","macrozona","region_id"
2017-12-28,2017,12,-24.91,-70.17,53,5.5,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2017-12-30,2017,12,-28.02,-71.34,45,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2018-01-04,2018,1,-32.72,-71.66,27,4.4,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-03-27,2018,3,-21.52,-70.01,78,4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-04-05,2018,4,-42.62,-73.93,36,5,"5.0 a 5.9","Intermedio",1,0,"Los Lagos","Dentro del polígono regional","Sur","region_9"
2018-01-21,2018,1,-22.54,-68.92,89,4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-06-02,2018,6,-38.27,-73.75,29,5.1,"5.0 a 5.9","Superficial",1,0,"Biobío","Región más cercana","Sur","region_6"
2018-04-23,2018,4,-22.37,-68.65,107,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-03-22,2018,3,-21.41,-68.72,119,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-06-03,2018,6,-21.92,-68.77,98,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-07-02,2018,7,-23.22,-68.91,110,5.1,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-05-02,2018,5,-33.26,-70.11,110,5.1,"5.0 a 5.9","Profundo",1,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2018-01-25,2018,1,-18.25,-69.12,11,5.3,"5.0 a 5.9","Superficial",1,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-01-25,2018,1,-18.32,-69.19,12,4.2,"4.0 a 4.9","Superficial",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-08-18,2018,8,-22.56,-66.5,297,4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2018-08-23,2018,8,-21.29,-68.79,108,4.3,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-08-29,2018,8,-20.72,-68.95,99,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-09-05,2018,9,-34.38,-70.59,127,5,"5.0 a 5.9","Profundo",1,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2018-09-16,2018,9,-18.83,-69.94,80,4,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-09-22,2018,9,-26.07,-70.49,39,5.3,"5.0 a 5.9","Intermedio",1,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-09-23,2018,9,-24.36,-70.04,66,5.6,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-01-13,2018,1,-21.46,-68.78,116,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-01-15,2018,1,-21.72,-68.57,112,4.5,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-03-17,2018,3,-23.36,-69.19,94,4.4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-03-26,2018,3,-24.73,-69.49,88,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-04-24,2018,4,-21.78,-68.48,140,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-06-23,2018,6,-20.96,-69.01,105,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-06-28,2018,6,-21.16,-69.01,116,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-07-03,2018,7,-20.84,-69.09,107,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-07-06,2018,7,-21.09,-68.91,112,4.2,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-07-07,2018,7,-22.71,-70.19,54,4.1,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-10-04,2018,10,-22.9,-66.67,275,4.4,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2018-10-27,2018,10,-22.44,-68.68,110,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-01-10,2018,1,-18.22,-69.57,130,4.7,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-02-20,2018,2,-20.02,-70.51,33,4.1,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2018-02-20,2018,2,-25.34,-70.5,18,4.2,"4.0 a 4.9","Superficial",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2018-03-08,2018,3,-22.94,-69.13,109,4.8,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-03-17,2018,3,-18.79,-69.15,122,4.8,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-03-18,2018,3,-21.56,-69.57,18,4,"4.0 a 4.9","Superficial",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-05-22,2018,5,-21.29,-68.73,113,4.7,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-06-21,2018,6,-21.3,-69.86,46,4,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-06-21,2018,6,-24.25,-67.47,190,6.1,"6.0 o más","Profundo",1,1,"Antofagasta","Región más cercana","Norte","region_1"
2018-06-22,2018,6,-19.43,-70.34,53,4.4,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2018-06-26,2018,6,-18.61,-69.82,135,4.5,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-07-21,2018,7,-22.25,-68.67,117,4.9,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-08-24,2018,8,-22.19,-70.41,56,4.1,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2018-02-22,2018,2,-20.22,-69.18,94,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-03-30,2018,3,-20.65,-68.9,105,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-04-19,2018,4,-20.17,-69.4,85,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-06-07,2018,6,-20.81,-69.06,115,4.3,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-08-01,2018,8,-20.4,-69.04,119,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-09-03,2018,9,-20.64,-69.13,119,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-09-14,2018,9,-19.26,-69.34,105,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-11-01,2018,11,-22.29,-68.75,103,4.9,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-11-01,2018,11,-19.65,-69.41,101,6.3,"6.0 o más","Profundo",1,1,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-11-06,2018,11,-19.73,-69.39,89,4.8,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-11-08,2018,11,-18.62,-70.52,39,4,"4.0 a 4.9","Intermedio",0,0,"Arica y Parinacota","Región más cercana","Norte","region_3"
2018-11-12,2018,11,-21.11,-68.96,112,4.5,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-01-21,2018,1,-18.88,-69.61,129,6.2,"6.0 o más","Profundo",1,1,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-01-24,2018,1,-20.31,-69.11,106,5.3,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-02-21,2018,2,-18.95,-69.35,107,4.9,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2018-03-04,2018,3,-20.45,-68.65,126,5.1,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Región más cercana","Norte","region_15"
2018-03-10,2018,3,-19.96,-70.09,50,4,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-04-05,2018,4,-20.29,-70.53,46,5.4,"5.0 a 5.9","Intermedio",1,0,"Tarapacá","Región más cercana","Norte","region_15"
2018-04-17,2018,4,-21.46,-68.81,103,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-05-02,2018,5,-20.14,-69.17,95,4.7,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-05-22,2018,5,-19.43,-69.21,113,4.3,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-05-23,2018,5,-20.72,-69.18,99,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-05-29,2018,5,-20.17,-69.04,105,4.9,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-06-07,2018,6,-20.87,-69.11,107,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-06-12,2018,6,-20.78,-69.2,107,4.9,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-06-14,2018,6,-19.93,-69.42,107,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-06-15,2018,6,-20.04,-69.05,90,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-07-11,2018,7,-19.92,-69.61,12,4.1,"4.0 a 4.9","Superficial",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-08-04,2018,8,-19.64,-69.48,88,5.3,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-08-14,2018,8,-19.62,-69.3,97,4.6,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-09-16,2018,9,-20.4,-69.93,44,4.2,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-09-19,2018,9,-19.54,-70.38,56,5.2,"5.0 a 5.9","Intermedio",1,0,"Tarapacá","Región más cercana","Norte","region_15"
2018-12-01,2018,12,-33.93,-72.47,36,5.2,"5.0 a 5.9","Intermedio",1,0,"O'Higgins","Región más cercana","Centro","region_8"
2018-12-11,2018,12,-20.99,-69.95,68,5.1,"5.0 a 5.9","Intermedio",1,0,"Tarapacá","Región más cercana","Norte","region_15"
2018-12-16,2018,12,-23.44,-69.36,89,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-12-17,2018,12,-21.69,-69.04,94,4.2,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-12-20,2018,12,-19.96,-69.35,84,4.2,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-12-24,2018,12,-22.09,-68.9,98,4.7,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2018-12-28,2018,12,-19.91,-69.21,92,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-05-21,2018,5,-30.27,-71.62,33,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-07-15,2018,7,-30.83,-71.39,55,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-07-16,2018,7,-30.92,-71.28,60,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-09-01,2018,9,-30.39,-71.61,42,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-11-06,2018,11,-31.38,-72.41,18,4.2,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-11-15,2018,11,-30.16,-71.23,78,4,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-12-01,2018,12,-30.72,-71.44,39,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-12-11,2018,12,-30.57,-71.28,60,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-09-02,2018,9,-29.39,-71.2,49,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-09-10,2018,9,-28.82,-71.52,32,5,"5.0 a 5.9","Intermedio",1,0,"Atacama","Región más cercana","Norte","region_4"
2018-09-26,2018,9,-29.64,-70.64,102,4.1,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-09-28,2018,9,-30.3,-71.34,48,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-09-28,2018,9,-30.02,-71.74,32,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-11-06,2018,11,-29.79,-71.48,47,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-12-05,2018,12,-30.32,-71.53,26,4.2,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-12-07,2018,12,-29.01,-70.36,97,4.8,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-08-12,2018,8,-29.72,-71.3,53,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-11-20,2018,11,-29.87,-71.36,49,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-03-19,2018,3,-32.71,-71.63,32,4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-03-19,2018,3,-32.39,-69.75,149,5.1,"5.0 a 5.9","Profundo",1,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-04-02,2018,4,-31.66,-71.72,43,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-04-14,2018,4,-31.77,-71.61,37,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-05-19,2018,5,-32.2,-71.38,40,4.8,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2018-05-27,2018,5,-31.3,-71.36,47,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-05-28,2018,5,-31.24,-68.96,150,5.2,"5.0 a 5.9","Profundo",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-06-24,2018,6,-31.92,-71.57,74,4.4,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-06-26,2018,6,-32.16,-71.73,35,4.6,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-08-18,2018,8,-32.27,-71.6,63,4.2,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-09-14,2018,9,-32.52,-71.59,33,4.5,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-09-14,2018,9,-32.53,-71.59,29,4.1,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-03-23,2018,3,-31.3,-71.19,67,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-06-20,2018,6,-30.71,-71.4,49,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-06-28,2018,6,-31.16,-71.29,53,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-06-29,2018,6,-30.64,-71.25,49,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-08-01,2018,8,-31.37,-72.13,44,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-08-22,2018,8,-30.71,-71.39,49,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-08-27,2018,8,-29.73,-71.48,57,5.1,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-08-30,2018,8,-32.4,-71.23,56,5,"5.0 a 5.9","Intermedio",1,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2018-08-31,2018,8,-32.23,-70.49,106,5.2,"5.0 a 5.9","Profundo",1,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2018-09-07,2018,9,-28.91,-70.17,97,6.1,"6.0 o más","Profundo",1,1,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-09-07,2018,9,-30.43,-70,115,4.9,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-09-18,2018,9,-30.85,-71.33,42,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-11-21,2018,11,-31.6,-71.44,47,4.9,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-12-05,2018,12,-33.69,-71.5,40,5.3,"5.0 a 5.9","Intermedio",1,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2018-12-31,2018,12,-31.82,-69.8,151,5.6,"5.0 a 5.9","Profundo",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-01-26,2018,1,-30.99,-71.32,55,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-02-02,2018,2,-30.03,-71.66,26,4,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-02-18,2018,2,-31.44,-68.84,100,4.2,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-02-19,2018,2,-31.58,-71.87,32,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-02-19,2018,2,-30.29,-71.51,51,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-02-20,2018,2,-31.61,-71.9,31,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-02-23,2018,2,-33.08,-72.09,32,4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2018-02-23,2018,2,-34.52,-72.24,28,4.6,"4.0 a 4.9","Superficial",0,0,"O'Higgins","Región más cercana","Centro","region_8"
2018-02-26,2018,2,-28.38,-67.55,139,4.9,"4.0 a 4.9","Profundo",0,0,"Atacama","Región más cercana","Norte","region_4"
2018-03-02,2018,3,-34.38,-70.52,99,4.3,"4.0 a 4.9","Profundo",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2018-03-08,2018,3,-33.51,-70.13,120,4.2,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2018-03-09,2018,3,-31.84,-71.98,30,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-03-24,2018,3,-25.69,-69.06,115,4.7,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-04-14,2018,4,-28.36,-70.21,96,4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-07-05,2018,7,-30.63,-71.67,40,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-12-02,2018,12,-30.67,-71.84,34,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-01-20,2018,1,-28.98,-71.74,49,5.2,"5.0 a 5.9","Intermedio",1,0,"Atacama","Región más cercana","Norte","region_4"
2018-01-22,2018,1,-29.62,-71.49,49,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-01-27,2018,1,-29.19,-71.13,59,4.2,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-01-28,2018,1,-28.2,-69.39,127,5.1,"5.0 a 5.9","Profundo",1,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-01-28,2018,1,-31.27,-69.27,183,5.5,"5.0 a 5.9","Profundo",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-02-01,2018,2,-31.56,-70.3,133,5.2,"5.0 a 5.9","Profundo",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-02-06,2018,2,-29.39,-71.74,44,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-02-16,2018,2,-29.37,-69.64,123,4.9,"4.0 a 4.9","Profundo",0,0,"Atacama","Región más cercana","Norte","region_4"
2018-02-20,2018,2,-25.34,-70.5,35,5.3,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Región más cercana","Norte","region_1"
2018-02-25,2018,2,-31.59,-71.46,50,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-03-04,2018,3,-31.04,-71.36,63,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-03-04,2018,3,-30.87,-71.17,58,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-03-06,2018,3,-29.02,-71.5,35,4.4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-03-07,2018,3,-30.7,-71.36,52,4.8,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-03-10,2018,3,-27.19,-70.23,90,4.4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-03-18,2018,3,-28.88,-71.29,40,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-03-19,2018,3,-27.49,-69.92,99,4.4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-03-30,2018,3,-30.68,-71.69,36,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-04-02,2018,4,-30.36,-71.38,41,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-04-05,2018,4,-28.16,-70.65,68,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-04-10,2018,4,-31,-71.54,74,6.2,"6.0 o más","Profundo",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-04-15,2018,4,-28.98,-70.2,115,4.5,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-04-16,2018,4,-29.85,-71.7,27,4.5,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-04-21,2018,4,-27.25,-69.27,115,4.4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-04-26,2018,4,-30.62,-71.17,56,5.3,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-05-04,2018,5,-29.82,-71.38,49,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-05-11,2018,5,-29.93,-71.63,40,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-06-15,2018,6,-29.59,-71.3,60,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-06-21,2018,6,-30.38,-71.49,28,4.3,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-06-22,2018,6,-28.79,-70.72,13,4.9,"4.0 a 4.9","Superficial",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-06-26,2018,6,-30.38,-71.69,38,4.8,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-07-01,2018,7,-28.86,-71.15,44,4.4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2018-07-21,2018,7,-29.87,-71.61,36,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-08-10,2018,8,-29.37,-71.72,38,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-08-28,2018,8,-29.7,-71.3,47,5.1,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-10-25,2018,10,-30.64,-71.74,37,4.9,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-11-09,2018,11,-30.68,-71.75,35,5.2,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2018-12-06,2018,12,-30.72,-71.41,50,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-12-16,2018,12,-30.65,-71.63,31,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-06,2019,1,-19.6,-69.67,102,5,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
