AÑO;NUI;Región;Trimestre;Mes;Categoría;Función;Género;Ocupados;CLASE_INDUSTRIA_II
2005;15216;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;22;HUMANO
2005;15440;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14286;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;12;HUMANO
2005;14062;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;90099;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;10888;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;14445;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;11;MIXTA_AH
2005;15497;8;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22736;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;9;DERIVADOS DE ALGAS
2005;11199;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;9;DERIVADOS DE ALGAS
2005;16086;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;27944;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;23092;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;22606;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;90108;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14213;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22555;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;ANIMAL
2005;16827;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22861;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;22610;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23109;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22575;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;23114;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14837;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;20169;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;12;HUMANO
2005;15915;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;DERIVADOS DE ALGAS
2005;27765;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90096;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22733;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;27744;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;6;HUMANO
2005;23094;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90138;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11226;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;16828;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;21;HUMANO
2005;14254;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;21349;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;5;HUMANO
2005;90045;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;46;HUMANO
2005;11167;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;6;HUMANO
2005;11223;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;21;HUMANO
2005;11196;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;11171;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23093;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;11169;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;20;HUMANO
2005;23097;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;11235;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;10;HUMANO
2005;13771;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;11180;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11184;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;42;HUMANO
2005;11234;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11230;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;14139;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;11197;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;16826;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;22571;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;6;HUMANO
2005;23098;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;22494;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;14032;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;17042;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;14794;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11110;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;11219;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;37;HUMANO
2005;90093;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11201;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11182;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;11178;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14271;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;11208;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;DERIVADOS DE ALGAS
2005;11186;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;16400;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;90100;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;6;HUMANO
2005;11229;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;30;HUMANO
2005;11237;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;16111;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;9;HUMANO
2005;14260;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11236;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;22607;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;15;HUMANO
2005;22608;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14258;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;7;HUMANO
2005;17706;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;16184;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;22976;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;11191;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;90049;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11175;10;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;13772;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;13757;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;13689;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;90121;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90120;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90123;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90114;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90119;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90115;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90118;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90117;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90116;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;90122;11;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;16399;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;11257;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11248;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;SIN_OPERACIÓN
2005;11255;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;13690;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14039;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;8;HUMANO
2005;11276;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;7;HUMANO
2005;13723;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;28076;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;28075;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;90112;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;SIN_OPERACIÓN
2005;90111;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;DERIVADOS DE ALGAS
2005;28079;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;28078;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;90033;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;90039;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;11284;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;90046;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;13655;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;13656;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;27766;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22628;12;3;julio;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;16232;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;11833;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;12722;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;12735;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;10142;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;17589;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;28072;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;90051;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;16101;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;1;DERIVADOS DE ALGAS
2005;13377;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;3;DERIVADOS DE ALGAS
2005;14641;13;3;julio;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;21714;1;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90158;1;3;julio;CONTRATO;Administrativos;mujeres;5;ANIMAL
2005;10028;1;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;10001;1;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;13923;1;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;18478;1;3;julio;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;15231;1;3;julio;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;90155;1;3;julio;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;10014;1;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90038;1;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;90060;1;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;90026;1;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;27933;1;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90164;1;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;27935;2;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;15300;2;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;15406;2;3;julio;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;10122;2;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;15232;2;3;julio;CONTRATO;Administrativos;mujeres;3;ANIMAL
2005;90023;2;3;julio;CONTRATO;Administrativos;mujeres;1;DERIVADOS DE ALGAS
2005;90004;2;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;27934;2;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90015;2;3;julio;CONTRATO;Administrativos;mujeres;0;SIN_OPERACIÓN
2005;90061;2;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;10109;2;3;julio;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;10141;3;3;julio;CONTRATO;Administrativos;mujeres;4;DERIVADOS DE ALGAS
2005;13930;3;3;julio;CONTRATO;Administrativos;mujeres;6;HUMANO
2005;14109;3;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;14616;3;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;15710;3;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;13475;3;3;julio;CONTRATO;Administrativos;mujeres;7;HUMANO
2005;16090;3;3;julio;CONTRATO;Administrativos;mujeres;3;DERIVADOS DE ALGAS
2005;28064;3;3;julio;CONTRATO;Administrativos;mujeres;2;ANIMAL
2005;10166;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;13703;4;3;julio;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;13704;4;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;13798;4;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;13822;4;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;90087;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22602;4;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;22603;4;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;90062;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22604;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;23080;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;21775;4;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;14196;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90139;4;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;90128;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;28071;4;3;julio;CONTRATO;Administrativos;mujeres;1;MIXTA_AH
2005;90052;4;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;90078;4;3;julio;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;27752;4;3;julio;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;90165;4;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90058;5;3;julio;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;10393;5;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;10452;5;3;julio;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;15548;5;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;16604;5;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;90132;5;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;90011;5;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;90074;5;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;90044;5;3;julio;CONTRATO;Administrativos;mujeres;0;MIXTA_AH
2005;10427;5;3;julio;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;13477;5;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;13433;5;3;julio;CONTRATO;Administrativos;mujeres;10;DERIVADOS DE ALGAS
2005;90163;5;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;16205;5;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;10973;8;3;julio;CONTRATO;Administrativos;mujeres;7;ANIMAL
2005;15495;8;3;julio;CONTRATO;Administrativos;mujeres;8;HUMANO
2005;90109;8;3;julio;CONTRATO;Administrativos;mujeres;1;SIN_OPERACIÓN
2005;90131;8;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;10736;8;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;22605;8;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;17003;8;3;julio;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;90102;8;3;julio;CONTRATO;Administrativos;mujeres;1;MIXTA_AH
2005;10936;8;3;julio;CONTRATO;Administrativos;mujeres;5;ANIMAL
2005;14814;8;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;15219;8;3;julio;CONTRATO;Administrativos;mujeres;9;MIXTA_AH
2005;14002;8;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;19078;8;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;15494;8;3;julio;CONTRATO;Administrativos;mujeres;19;HUMANO
2005;15426;8;3;julio;CONTRATO;Administrativos;mujeres;2;DERIVADOS DE ALGAS
2005;14838;8;3;julio;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;13476;8;3;julio;CONTRATO;Administrativos;mujeres;7;MIXTA_AH
2005;14007;8;3;julio;CONTRATO;Administrativos;mujeres;3;DERIVADOS DE ALGAS
2005;15212;8;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;15344;8;3;julio;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;10881;8;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;15458;8;3;julio;CONTRATO;Administrativos;mujeres;0;MIXTA_AH
2005;14815;8;3;julio;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;15433;8;3;julio;CONTRATO;Administrativos;mujeres;1;DERIVADOS DE ALGAS
2005;15435;8;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;10988;8;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;14813;8;3;julio;CONTRATO;Administrativos;mujeres;2;ANIMAL
2005;10985;8;3;julio;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;10951;8;3;julio;CONTRATO;Administrativos;mujeres;11;MIXTA_AH
2005;13731;8;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;14839;8;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;15216;8;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;15440;8;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;14062;8;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;10950;8;3;julio;CONTRATO;Administrativos;mujeres;2;MIXTA_AH
2005;10888;8;3;julio;CONTRATO;Administrativos;mujeres;3;MIXTA_AH
2005;14445;8;3;julio;CONTRATO;Administrativos;mujeres;16;MIXTA_AH
2005;15497;8;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22736;10;3;julio;CONTRATO;Administrativos;mujeres;4;DERIVADOS DE ALGAS
2005;11199;10;3;julio;CONTRATO;Administrativos;mujeres;8;DERIVADOS DE ALGAS
2005;16086;10;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;27944;10;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;23092;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22606;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90108;10;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;14213;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;22555;10;3;julio;CONTRATO;Administrativos;mujeres;9;ANIMAL
2005;16827;10;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;90145;10;3;julio;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;22861;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;22610;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;23106;10;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;23109;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22575;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;23114;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;14837;10;3;julio;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;20169;10;3;julio;CONTRATO;Administrativos;mujeres;6;HUMANO
2005;15915;10;3;julio;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;27765;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;16100;10;3;julio;CONTRATO;Administrativos;mujeres;1;DERIVADOS DE ALGAS
2005;90096;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;27744;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;23094;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;90138;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;11226;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;16828;10;3;julio;CONTRATO;Administrativos;mujeres;7;HUMANO
2005;14254;10;3;julio;CONTRATO;Administrativos;mujeres;3;ANIMAL
2005;21349;10;3;julio;CONTRATO;Administrativos;mujeres;8;HUMANO
2005;90045;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;11167;10;3;julio;CONTRATO;Administrativos;mujeres;9;HUMANO
2005;11223;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;11171;10;3;julio;CONTRATO;Administrativos;mujeres;8;HUMANO
2005;23093;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;11169;10;3;julio;CONTRATO;Administrativos;mujeres;9;HUMANO
2005;23097;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;11235;10;3;julio;CONTRATO;Administrativos;mujeres;24;HUMANO
2005;90031;10;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;13771;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;11180;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;11184;10;3;julio;CONTRATO;Administrativos;mujeres;24;HUMANO
2005;11234;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;11230;10;3;julio;CONTRATO;Administrativos;mujeres;13;HUMANO
2005;14139;10;3;julio;CONTRATO;Administrativos;mujeres;13;HUMANO
2005;11197;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;16826;10;3;julio;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;22571;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;23098;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22494;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;14032;10;3;julio;CONTRATO;Administrativos;mujeres;6;HUMANO
2005;17042;10;3;julio;CONTRATO;Administrativos;mujeres;16;HUMANO
2005;14794;10;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;11211;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11110;10;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;90093;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11201;10;3;julio;CONTRATO;Administrativos;mujeres;32;HUMANO
2005;11182;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11205;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;11178;10;3;julio;CONTRATO;Administrativos;mujeres;10;HUMANO
2005;14271;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;11224;10;3;julio;CONTRATO;Administrativos;mujeres;15;HUMANO
2005;11208;10;3;julio;CONTRATO;Administrativos;mujeres;4;DERIVADOS DE ALGAS
2005;11186;10;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;16400;10;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;90100;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11237;10;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;16111;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;11232;10;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11236;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;22607;10;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;22608;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;14258;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;17706;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;16184;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;11198;10;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;11191;10;3;julio;CONTRATO;Administrativos;mujeres;6;HUMANO
2005;90049;10;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;11175;10;3;julio;CONTRATO;Administrativos;mujeres;16;HUMANO
2005;90105;11;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;13757;11;3;julio;CONTRATO;Administrativos;mujeres;7;HUMANO
2005;13689;11;3;julio;CONTRATO;Administrativos;mujeres;10;HUMANO
2005;16399;12;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11257;12;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;11248;12;3;julio;CONTRATO;Administrativos;mujeres;1;SIN_OPERACIÓN
2005;11255;12;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11274;12;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;14039;12;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;11276;12;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;13723;12;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;28076;12;3;julio;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;28075;12;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;28077;12;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;28079;12;3;julio;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;28078;12;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;90033;12;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90039;12;3;julio;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;11284;12;3;julio;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;90046;12;3;julio;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;11273;12;3;julio;CONTRATO;Administrativos;mujeres;5;HUMANO
